Date Time,,,,Event,,Survey,Actual,Prior,Revised,Relevance,Ticker
03/27/2014 08:30,US,355),,Core PCE QoQ,4Q T,--,--,--,--,67.5221,GDPCPCEC Index
03/27/2014 08:30,US,356),,Personal Consumption,4Q T,--,--,--,--,67.5221,GDPCTOT% Index
03/27/2014 08:30,US,357),,Initial Jobless Claims,22-Mar,--,--,--,--,98.2301,INJCJC Index
03/27/2014 08:30,US,358),,Continuing Claims,15-Mar,--,--,--,--,68.7611,INJCSP Index
03/27/2014 09:45,US,359),,Bloomberg Consumer Comfort,23-Mar,--,--,--,--,63.7168,COMFCOMF Index
03/27/2014 10:00,US,360),,Pending Home Sales MoM,Feb,--,--,--,--,75.2212,USPHTMOM Index
03/27/2014 10:00,US,361),,Pending Home Sales YoY,Feb,--,--,--,--,23.8938,USPHTYOY Index
03/27/2014 11:00,US,362),,Kansas City Fed Manf. Activity,Mar,--,--,--,--,11.5044,KCLSSACI Index
03/28/2014 09:55,US,363),,Univ. of Michigan Confidence,Mar F,--,--,--,--,92.9204,CONSSENT Index
03/31/2014 09:00,US,364),,ISM Milwaukee,Mar,--,--,--,--,30.0885,MAPMINDX Index
03/31/2014 09:45,US,365),,Chicago Purchasing Manager,Mar,--,--,--,--,79.646,CHPMINDX Index
03/31/2014 10:30,US,366),,Dallas Fed Manf. Activity,Mar,--,--,--,--,62.8319,DFEDGBA Index
04/01/2014 08:58,US,367),,Markit US PMI Final,Mar,--,--,--,--,7.9646,ECONMUSF Index
04/01/2014 10:00,US,368),,IBD/TIPP Economic Optimism,Apr,--,--,--,--,15.0442,ECONUSIB Index
04/01/2014 10:00,US,369),,ISM Manufacturing,Mar,--,--,--,--,94.6903,NAPMPMI Index
04/01/2014 10:00,US,370),,ISM Prices Paid,Mar,--,--,--,--,69.9115,NAPMPRIC Index
04/01/2014 10:00,US,371),,Construction Spending MoM,Feb,--,--,--,--,77.8761,CNSTTMOM Index
04/01/2014,US,372),,Domestic Vehicle Sales,Mar,--,--,--,--,33.6283,SAARDTOT Index
04/01/2014,US,373),,Total Vehicle Sales,Mar,--,--,--,--,40.708,SAARTOTL Index
04/02/2014 07:00,US,374),,MBA Mortgage Applications,28-Mar,--,--,--,--,92.3077,MBAVCHNG Index
04/02/2014 08:15,US,375),,ADP Employment Change,Mar,--,--,--,--,80.531,ADP CHNG Index
04/02/2014 09:45,US,376),,ISM New York,Mar,--,--,--,--,10.6195,NYPMCURR Index
04/02/2014 10:00,US,377),,Factory Orders,Feb,--,--,--,--,84.0708,TMNOCHNG Index
04/03/2014 07:30,US,378),,Challenger Job Cuts YoY,Mar,--,--,--,--,32.7434,CHALYOY% Index
04/03/2014 07:30,US,379),,RBC Consumer Outlook Index,Apr,--,--,--,--,13.2743,ICSHNATL Index
04/03/2014 08:30,US,380),,Initial Jobless Claims,29-Mar,--,--,--,--,98.2301,INJCJC Index
04/03/2014 08:30,US,381),,Continuing Claims,22-Mar,--,--,--,--,68.7611,INJCSP Index
04/03/2014 08:30,US,382),,Trade Balance,Feb,--,--,--,--,82.3009,USTBTOT Index
04/03/2014 09:45,US,383),,Bloomberg Consumer Comfort,30-Mar,--,--,--,--,63.7168,COMFCOMF Index
04/03/2014 10:00,US,384),,ISM Non-Manf. Composite,Mar,--,--,--,--,73.4513,NAPMNMI Index
04/04/2014 08:30,US,385),,Two-Month Payroll Net Revision,Mar,--,--,--,--,4.42478,ECONGECC Index
04/04/2014 08:30,US,386),,Change in Nonfarm Payrolls,Mar,--,--,--,--,99.115,NFP TCH Index
04/04/2014 08:30,US,387),,Change in Private Payrolls,Mar,--,--,--,--,23.0088,NFP PCH Index
04/04/2014 08:30,US,388),,Change in Manufact. Payrolls,Mar,--,--,--,--,69.3805,USMMMNCH Index
04/04/2014 08:30,US,389),,Unemployment Rate,Mar,--,--,--,--,89.2035,USURTOT Index
04/04/2014 08:30,US,390),,Average Hourly Earnings MoM,Mar,--,--,--,--,19.469,AHE MOM% Index
04/04/2014 08:30,US,391),,Average Hourly Earnings YoY,Mar,--,--,--,--,17.6991,AHE YOY% Index
04/04/2014 08:30,US,392),,Average Weekly Hours All Employees,Mar,--,--,--,--,18.5841,AWH TOTL Index
04/04/2014 08:30,US,393),,Change in Household Employment,Mar,--,--,--,--,14.1593,USEMNCHG Index
04/04/2014 08:30,US,394),,Underemployment Rate,Mar,--,--,--,--,12.3894,USUDMAER Index
04/04/2014 15:00,US,395),,Labor Force Participation Rate,Mar,--,--,--,--,0.884956,PRUSTOT Index
04/07/2014 15:00,US,396),,Consumer Credit,Feb,--,--,--,--,39.823,CICRTOT Index
04/08/2014 07:30,US,397),,NFIB Small Business Optimism,Mar,--,--,--,--,58.4071,SBOITOTL Index
04/08/2014 10:00,US,398),,JOLTs Job Openings,Feb,--,--,--,--,15.9292,JOLTTOTL Index
04/09/2014 07:00,US,399),,MBA Mortgage Applications,4-Apr,--,--,--,--,92.3077,MBAVCHNG Index
04/09/2014 10:00,US,400),,Wholesale Trade Sales MoM,Feb,--,--,--,--,2.65487,MWSLCHNG Index
04/09/2014 10:00,US,401),,Wholesale Inventories MoM,Feb,--,--,--,--,78.7611,MWINCHNG Index
04/09/2014 14:00,US,402),,Fed Releases Minutes from March 18-19 FOMC meeting,,,,,,0,
04/10/2014 08:30,US,403),,Initial Jobless Claims,5-Apr,--,--,--,--,98.2301,INJCJC Index
04/10/2014 08:30,US,404),,Continuing Claims,29-Mar,--,--,--,--,68.7611,INJCSP Index
04/10/2014 08:30,US,405),,Import Price Index MoM,Mar,--,--,--,--,76.9912,IMP1CHNG Index
04/10/2014 08:30,US,406),,Import Price Index YoY,Mar,--,--,--,--,29.2035,IMP1YOY% Index
04/10/2014 09:45,US,407),,Bloomberg Consumer Comfort,6-Apr,--,--,--,--,63.7168,COMFCOMF Index
04/10/2014 14:00,US,408),,Monthly Budget Statement,Mar,--,--,--,--,74.3363,FDDSSD Index
04/11/2014 08:30,US,409),,PPI MoM,Mar,--,--,--,--,85.8407,PPI CHNG Index
04/11/2014 08:30,US,410),,PPI Ex Food and Energy MoM,Mar,--,--,--,--,68.6726,PXFECHNG Index
04/11/2014 08:30,US,411),,PPI YoY,Mar,--,--,--,--,68.1416,PPI YOY Index
04/11/2014 08:30,US,412),,PPI Ex Food and Energy YoY,Mar,--,--,--,--,66.3717,PPI XYOY Index
04/11/2014 09:55,US,413),,Univ. of Michigan Confidence,Apr P,--,--,--,--,92.9204,CONSSENT Index
04/14/2014 08:30,US,414),,Retail Sales Advance MoM,Mar,--,--,--,--,89.3805,RSTAMOM Index
04/14/2014 08:30,US,415),,Retail Sales Ex Auto MoM,Mar,--,--,--,--,62.5664,RSTAXMOM Index
04/14/2014 08:30,US,416),,Retail Sales Ex Auto and Gas,Mar,--,--,--,--,60.177,RSTAXAG% Index
04/14/2014 08:30,US,417),,Retail Sales Control Group,Mar,--,--,--,--,9.73451,RSTAXAGM Index
04/14/2014 10:00,US,418),,Business Inventories,Feb,--,--,--,--,38.0531,MTIBCHNG Index
04/15/2014 08:30,US,419),,Empire Manufacturing,Apr,--,--,--,--,81.4159,EMPRGBCI Index
04/15/2014 08:30,US,420),,CPI MoM,Mar,--,--,--,--,93.8053,CPI CHNG Index
04/15/2014 08:30,US,421),,CPI Ex Food and Energy MoM,Mar,--,--,--,--,75.0442,CPUPXCHG Index
04/15/2014 08:30,US,422),,CPI YoY,Mar,--,--,--,--,57.5221,CPI YOY Index
04/15/2014 08:30,US,423),,CPI Ex Food and Energy YoY,Mar,--,--,--,--,46.0177,CPI XYOY Index
04/15/2014 08:30,US,424),,CPI Core Index SA,Mar,--,--,--,--,35.3982,CPUPAXFE Index
04/15/2014 08:30,US,425),,CPI Index NSA,Mar,--,--,--,--,30.9735,CPURNSA Index
04/15/2014 09:00,US,426),,Total Net TIC Flows,Feb,--,--,--,--,65.4867,FRNTTNET Index
04/15/2014 09:00,US,427),,Net Long-term TIC Flows,Feb,--,--,--,--,72.5664,FRNTTOTL Index
04/15/2014 10:00,US,428),,NAHB Housing Market Index,Apr,--,--,--,--,41.5929,USHBMIDX Index
04/16/2014 07:00,US,429),,MBA Mortgage Applications,11-Apr,--,--,--,--,92.3077,MBAVCHNG Index
04/16/2014 08:30,US,430),,Housing Starts,Mar,--,--,--,--,88.4956,NHSPSTOT Index
04/16/2014 08:30,US,431),,Housing Starts MoM,Mar,--,--,--,--,22.1239,NHCHSTCH Index
04/16/2014 08:30,US,432),,Building Permits,Mar,--,--,--,--,61.9469,NHSPATOT Index
04/16/2014 08:30,US,433),,Building Permits MoM,Mar,--,--,--,--,20.354,NHCHATCH Index
04/16/2014 09:15,US,434),,Industrial Production MoM,Mar,--,--,--,--,86.7257,IP CHNG Index
04/16/2014 09:15,US,435),,Capacity Utilization,Mar,--,--,--,--,60.708,CPTICHNG Index
04/16/2014 09:15,US,436),,Manufacturing (SIC) Production,Mar,--,--,--,--,6.19469,IPMGCHNG Index
04/16/2014 14:00,US,437),,U.S. Federal Reserve Releases Beige Book Report,,,,,,0,
04/17/2014 08:30,US,438),,Initial Jobless Claims,12-Apr,--,--,--,--,98.2301,INJCJC Index
04/17/2014 08:30,US,439),,Continuing Claims,5-Apr,--,--,--,--,68.7611,INJCSP Index
04/17/2014 09:45,US,440),,Bloomberg Economic Expectations,Apr,--,--,--,--,25.6637,COMFBTWR Index
04/17/2014 09:45,US,441),,Bloomberg Consumer Comfort,13-Apr,--,--,--,--,63.7168,COMFCOMF Index
04/17/2014 10:00,US,442),,Philadelphia Fed Business Outlook,Apr,--,--,--,--,76.1062,OUTFGAF Index
04/18/2014 10:00,US,443),,Leading Index,Mar,--,--,--,--,83.1858,LEI CHNG Index
04/21/2014 08:30,US,444),,Chicago Fed Nat Activity Index,Mar,--,--,--,--,61.0619,CFNAI Index
04/22/2014 09:00,US,445),,House Price Index MoM,Feb,--,--,--,--,67.2566,HPIMMOM% Index
04/22/2014 10:00,US,446),,Existing Home Sales MoM,Mar,--,--,--,--,49.5575,ETSLMOM Index
04/22/2014 10:00,US,447),,Existing Home Sales,Mar,--,--,--,--,87.6106,ETSLTOTL Index
04/22/2014 10:00,US,448),,Richmond Fed Manufact. Index,Apr,--,--,--,--,69.0265,RCHSINDX Index
04/23/2014 07:00,US,449),,MBA Mortgage Applications,18-Apr,--,--,--,--,92.3077,MBAVCHNG Index
04/23/2014 08:58,US,450),,Markit US PMI Preliminary,Apr,--,--,--,--,8.84956,ECONMUS Index
04/23/2014 10:00,US,451),,New Home Sales MoM,Mar,--,--,--,--,47.7876,NHSLCHNG Index
04/23/2014 10:00,US,452),,New Home Sales,Mar,--,--,--,--,90.2655,NHSLTOT Index
04/24/2014 08:30,US,453),,Durable Goods Orders,Mar,--,--,--,--,91.1504,DGNOCHNG Index
04/24/2014 08:30,US,454),,Durables Ex Transportation,Mar,--,--,--,--,72.9204,DGNOXTCH Index
04/24/2014 08:30,US,455),,Cap Goods Orders Nondef Ex Air,Mar,--,--,--,--,56.6372,CGNOXAI% Index
04/24/2014 08:30,US,456),,Initial Jobless Claims,19-Apr,--,--,--,--,98.2301,INJCJC Index
04/24/2014 08:30,US,457),,Cap Goods Ship Nondef Ex Air,Mar,--,--,--,--,55.7522,CGSHXAI% Index
04/24/2014 08:30,US,458),,Continuing Claims,12-Apr,--,--,--,--,68.7611,INJCSP Index
04/24/2014 09:45,US,459),,Bloomberg Consumer Comfort,20-Apr,--,--,--,--,63.7168,COMFCOMF Index
04/24/2014 11:00,US,460),,Kansas City Fed Manf. Activity,Apr,--,--,--,--,11.5044,KCLSSACI Index
04/25/2014 09:55,US,461),,Univ. of Michigan Confidence,Apr F,--,--,--,--,92.9204,CONSSENT Index
04/28/2014 10:00,US,462),,Pending Home Sales MoM,Mar,--,--,--,--,75.2212,USPHTMOM Index
04/28/2014 10:00,US,463),,Pending Home Sales YoY,Mar,--,--,--,--,23.8938,USPHTYOY Index
04/28/2014 10:30,US,464),,Dallas Fed Manf. Activity,Apr,--,--,--,--,62.8319,DFEDGBA Index
04/29/2014 09:00,US,465),,S&P/CS 20 City MoM SA,Mar,--,--,--,--,21.2389,SPCS20SM Index
04/29/2014 09:00,US,466),,S&P/CS Composite-20 YoY,Mar,--,--,--,--,46.9027,SPCS20Y% Index
04/29/2014 09:00,US,467),,S&P/CaseShiller Home Price Index NSA,Mar,--,--,--,--,53.9823,SPCS20 Index
04/29/2014 09:00,US,468),,S&P/Case-Shiller US HPI NSA,1Q,--,--,--,--,26.5487,SPCSUSA Index
04/29/2014 09:00,US,469),,S&P/Case-Shiller US HPI YoY,1Q,--,--,--,--,27.4336,SPCSUSAY Index
04/29/2014 10:00,US,470),,Consumer Confidence Index,Apr,--,--,--,--,95.5752,CONCCONF Index
04/30/2014 07:00,US,471),,MBA Mortgage Applications,25-Apr,--,--,--,--,92.3077,MBAVCHNG Index
04/30/2014 08:15,US,472),,ADP Employment Change,Apr,--,--,--,--,80.531,ADP CHNG Index
04/30/2014 08:30,US,473),,GDP Annualized QoQ,1Q A,--,--,--,--,96.4602,GDP CQOQ Index
04/30/2014 08:30,US,474),,GDP Price Index,1Q A,--,--,--,--,77.1681,GDP PIQQ Index
04/30/2014 08:30,US,475),,Employment Cost Index,1Q,--,--,--,--,71.6814,ECI SA% Index
04/30/2014 08:30,US,476),,Core PCE QoQ,1Q A,--,--,--,--,67.5221,GDPCPCEC Index
04/30/2014 08:30,US,477),,Personal Consumption,1Q A,--,--,--,--,67.5221,GDPCTOT% Index
04/30/2014 09:00,US,478),,ISM Milwaukee,Apr,--,--,--,--,30.0885,MAPMINDX Index
04/30/2014 09:45,US,479),,Chicago Purchasing Manager,Apr,--,--,--,--,79.646,CHPMINDX Index
04/30/2014 14:00,US,480),,Fed QE3 Pace,Apr,--,--,--,--,0,TREFAMSP Index
04/30/2014 14:00,US,481),,Fed Pace of Treasury Pur,Apr,--,--,--,--,3.53982,TREFPACE Index
04/30/2014 14:00,US,482),,Fed Pace of MBS Purchases,Apr,--,--,--,--,1.76991,AMSPPACE Index
04/30/2014 14:00,US,483),,FOMC Rate Decision,30-Apr,--,--,--,--,97.3451,FDTR Index
05/01/2014 07:30,US,484),,Challenger Job Cuts YoY,Apr,--,--,--,--,32.7434,CHALYOY% Index
05/01/2014 07:30,US,485),,RBC Consumer Outlook Index,May,--,--,--,--,13.2743,ICSHNATL Index
05/01/2014 08:30,US,486),,Initial Jobless Claims,26-Apr,--,--,--,--,98.2301,INJCJC Index
05/01/2014 08:30,US,487),,Continuing Claims,19-Apr,--,--,--,--,68.7611,INJCSP Index
05/01/2014 08:30,US,488),,Personal Income,Mar,--,--,--,--,84.9558,PITLCHNG Index
05/01/2014 08:30,US,489),,Personal Spending,Mar,--,--,--,--,84.9558,PCE CRCH Index
05/01/2014 08:30,US,490),,PCE Deflator MoM,Mar,--,--,--,--,7.07965,PCE DEFM Index
05/01/2014 08:30,US,491),,PCE Deflator YoY,Mar,--,--,--,--,34.5133,PCE DEFY Index
05/01/2014 08:30,US,492),,PCE Core MoM,Mar,--,--,--,--,59.469,PCE CMOM Index
05/01/2014 08:30,US,493),,PCE Core YoY,Mar,--,--,--,--,37.1681,PCE CYOY Index
05/01/2014 08:58,US,494),,Markit US PMI Final,Apr,--,--,--,--,7.9646,ECONMUSF Index
05/01/2014 09:45,US,495),,Bloomberg Consumer Comfort,27-Apr,--,--,--,--,63.7168,COMFCOMF Index
05/01/2014 10:00,US,496),,ISM Manufacturing,Apr,--,--,--,--,94.6903,NAPMPMI Index
05/01/2014 10:00,US,497),,ISM Prices Paid,Apr,--,--,--,--,69.9115,NAPMPRIC Index
05/01/2014 10:00,US,498),,Construction Spending MoM,Mar,--,--,--,--,77.8761,CNSTTMOM Index
05/01/2014,US,499),,Domestic Vehicle Sales,Apr,--,--,--,--,33.6283,SAARDTOT Index
05/01/2014,US,500),,Total Vehicle Sales,Apr,--,--,--,--,40.708,SAARTOTL Index
05/02/2014 08:30,US,501),,Two-Month Payroll Net Revision,Apr,--,--,--,--,4.42478,ECONGECC Index
05/02/2014 08:30,US,502),,Change in Nonfarm Payrolls,Apr,--,--,--,--,99.115,NFP TCH Index
05/02/2014 08:30,US,503),,Change in Private Payrolls,Apr,--,--,--,--,23.0088,NFP PCH Index
05/02/2014 08:30,US,504),,Change in Manufact. Payrolls,Apr,--,--,--,--,69.3805,USMMMNCH Index
05/02/2014 08:30,US,505),,Unemployment Rate,Apr,--,--,--,--,89.2035,USURTOT Index
05/02/2014 08:30,US,506),,Average Hourly Earnings MoM,Apr,--,--,--,--,19.469,AHE MOM% Index
05/02/2014 08:30,US,507),,Average Hourly Earnings YoY,Apr,--,--,--,--,17.6991,AHE YOY% Index
05/02/2014 08:30,US,508),,Average Weekly Hours All Employees,Apr,--,--,--,--,18.5841,AWH TOTL Index
05/02/2014 08:30,US,509),,Change in Household Employment,Apr,--,--,--,--,14.1593,USEMNCHG Index
05/02/2014 08:30,US,510),,Underemployment Rate,Apr,--,--,--,--,12.3894,USUDMAER Index
05/02/2014 09:45,US,511),,ISM New York,Apr,--,--,--,--,10.6195,NYPMCURR Index
05/02/2014 10:00,US,512),,Factory Orders,Mar,--,--,--,--,84.0708,TMNOCHNG Index
05/02/2014 15:00,US,513),,Labor Force Participation Rate,Apr,--,--,--,--,0.884956,PRUSTOT Index
05/05/2014 10:00,US,514),,ISM Non-Manf. Composite,Apr,--,--,--,--,73.4513,NAPMNMI Index
05/06/2014 08:30,US,515),,Trade Balance,Mar,--,--,--,--,82.3009,USTBTOT Index
05/06/2014 10:00,US,516),,IBD/TIPP Economic Optimism,May,--,--,--,--,15.0442,ECONUSIB Index
05/07/2014 07:00,US,517),,MBA Mortgage Applications,2-May,--,--,--,--,92.3077,MBAVCHNG Index
05/07/2014 08:30,US,518),,Unit Labor Costs,1Q P,--,--,--,--,31.8584,COSTNFR% Index
05/07/2014 08:30,US,519),,Nonfarm Productivity,1Q P,--,--,--,--,38.9381,PRODNFR% Index
05/07/2014 15:00,US,520),,Consumer Credit,Mar,--,--,--,--,39.823,CICRTOT Index
05/08/2014 08:30,US,521),,Initial Jobless Claims,3-May,--,--,--,--,98.2301,INJCJC Index
05/08/2014 08:30,US,522),,Continuing Claims,26-Apr,--,--,--,--,68.7611,INJCSP Index
05/08/2014 09:45,US,523),,Bloomberg Consumer Comfort,4-May,--,--,--,--,63.7168,COMFCOMF Index
05/09/2014 10:00,US,524),,Wholesale Trade Sales MoM,Mar,--,--,--,--,2.65487,MWSLCHNG Index
05/09/2014 10:00,US,525),,JOLTs Job Openings,Mar,--,--,--,--,15.9292,JOLTTOTL Index
05/09/2014 10:00,US,526),,Wholesale Inventories MoM,Mar,--,--,--,--,78.7611,MWINCHNG Index
05/12/2014 14:00,US,527),,Monthly Budget Statement,Apr,--,--,--,--,74.3363,FDDSSD Index
05/12/2014 05/16,US,528),,Mortgage Delinquencies,1Q,--,--,--,--,28.3186,DLQTDLQT Index
05/12/2014 05/16,US,529),,MBA Mortgage Foreclosures,1Q,--,--,--,--,16.8142,FORLTOTL Index
05/13/2014 07:30,US,530),,NFIB Small Business Optimism,Apr,--,--,--,--,58.4071,SBOITOTL Index
05/13/2014 08:30,US,531),,Retail Sales Advance MoM,Apr,--,--,--,--,89.3805,RSTAMOM Index
05/13/2014 08:30,US,532),,Retail Sales Ex Auto MoM,Apr,--,--,--,--,62.5664,RSTAXMOM Index
05/13/2014 08:30,US,533),,Retail Sales Ex Auto and Gas,Apr,--,--,--,--,60.177,RSTAXAG% Index
05/13/2014 08:30,US,534),,Retail Sales Control Group,Apr,--,--,--,--,9.73451,RSTAXAGM Index
05/13/2014 08:30,US,535),,Import Price Index MoM,Apr,--,--,--,--,76.9912,IMP1CHNG Index
05/13/2014 08:30,US,536),,Import Price Index YoY,Apr,--,--,--,--,29.2035,IMP1YOY% Index
05/13/2014 10:00,US,537),,Business Inventories,Mar,--,--,--,--,38.0531,MTIBCHNG Index
05/14/2014 07:00,US,538),,MBA Mortgage Applications,9-May,--,--,--,--,92.3077,MBAVCHNG Index
05/14/2014 08:30,US,539),,PPI MoM,Apr,--,--,--,--,85.8407,PPI CHNG Index
05/14/2014 08:30,US,540),,PPI Ex Food and Energy MoM,Apr,--,--,--,--,68.6726,PXFECHNG Index
05/14/2014 08:30,US,541),,PPI YoY,Apr,--,--,--,--,68.1416,PPI YOY Index
05/14/2014 08:30,US,542),,PPI Ex Food and Energy YoY,Apr,--,--,--,--,66.3717,PPI XYOY Index
05/15/2014 08:30,US,543),,Empire Manufacturing,May,--,--,--,--,81.4159,EMPRGBCI Index
05/15/2014 08:30,US,544),,CPI MoM,Apr,--,--,--,--,93.8053,CPI CHNG Index
05/15/2014 08:30,US,545),,CPI Ex Food and Energy MoM,Apr,--,--,--,--,75.0442,CPUPXCHG Index
05/15/2014 08:30,US,546),,CPI YoY,Apr,--,--,--,--,57.5221,CPI YOY Index
05/15/2014 08:30,US,547),,CPI Ex Food and Energy YoY,Apr,--,--,--,--,46.0177,CPI XYOY Index
05/15/2014 08:30,US,548),,Initial Jobless Claims,10-May,--,--,--,--,98.2301,INJCJC Index
05/15/2014 08:30,US,549),,CPI Core Index SA,Apr,--,--,--,--,35.3982,CPUPAXFE Index
05/15/2014 08:30,US,550),,Continuing Claims,3-May,--,--,--,--,68.7611,INJCSP Index
05/15/2014 08:30,US,551),,CPI Index NSA,Apr,--,--,--,--,30.9735,CPURNSA Index
05/15/2014 09:00,US,552),,Total Net TIC Flows,Mar,--,--,--,--,65.4867,FRNTTNET Index
05/15/2014 09:00,US,553),,Net Long-term TIC Flows,Mar,--,--,--,--,72.5664,FRNTTOTL Index
05/15/2014 09:15,US,554),,Industrial Production MoM,Apr,--,--,--,--,86.7257,IP CHNG Index
05/15/2014 09:15,US,555),,Capacity Utilization,Apr,--,--,--,--,60.708,CPTICHNG Index
05/15/2014 09:15,US,556),,Manufacturing (SIC) Production,Apr,--,--,--,--,6.19469,IPMGCHNG Index
05/15/2014 09:45,US,557),,Bloomberg Consumer Comfort,11-May,--,--,--,--,63.7168,COMFCOMF Index
05/15/2014 10:00,US,558),,Philadelphia Fed Business Outlook,May,--,--,--,--,76.1062,OUTFGAF Index
05/15/2014 10:00,US,559),,NAHB Housing Market Index,May,--,--,--,--,41.5929,USHBMIDX Index
05/16/2014 08:30,US,560),,Housing Starts,Apr,--,--,--,--,88.4956,NHSPSTOT Index
05/16/2014 08:30,US,561),,Housing Starts MoM,Apr,--,--,--,--,22.1239,NHCHSTCH Index
05/16/2014 08:30,US,562),,Building Permits,Apr,--,--,--,--,61.9469,NHSPATOT Index
05/16/2014 08:30,US,563),,Building Permits MoM,Apr,--,--,--,--,20.354,NHCHATCH Index
05/16/2014 09:55,US,564),,Univ. of Michigan Confidence,May P,--,--,--,--,92.9204,CONSSENT Index
05/21/2014 07:00,US,565),,MBA Mortgage Applications,16-May,--,--,--,--,92.3077,MBAVCHNG Index
05/21/2014 14:00,US,566),,Fed Releases Minutes from April 29-30 FOMC Meeting,,,,,,0,
05/22/2014 08:30,US,567),,Chicago Fed Nat Activity Index,Apr,--,--,--,--,61.0619,CFNAI Index
05/22/2014 08:30,US,568),,Initial Jobless Claims,17-May,--,--,--,--,98.2301,INJCJC Index
05/22/2014 08:30,US,569),,Continuing Claims,10-May,--,--,--,--,68.7611,INJCSP Index
05/22/2014 08:58,US,570),,Markit US PMI Preliminary,May,--,--,--,--,8.84956,ECONMUS Index
05/22/2014 09:45,US,571),,Bloomberg Economic Expectations,May,--,--,--,--,25.6637,COMFBTWR Index
05/22/2014 09:45,US,572),,Bloomberg Consumer Comfort,18-May,--,--,--,--,63.7168,COMFCOMF Index
05/22/2014 10:00,US,573),,Existing Home Sales MoM,Apr,--,--,--,--,49.5575,ETSLMOM Index
05/22/2014 10:00,US,574),,Existing Home Sales,Apr,--,--,--,--,87.6106,ETSLTOTL Index
05/22/2014 10:00,US,575),,Leading Index,Apr,--,--,--,--,83.1858,LEI CHNG Index
05/22/2014 11:00,US,576),,Kansas City Fed Manf. Activity,May,--,--,--,--,11.5044,KCLSSACI Index
05/23/2014 10:00,US,577),,New Home Sales MoM,Apr,--,--,--,--,47.7876,NHSLCHNG Index
05/23/2014 10:00,US,578),,New Home Sales,Apr,--,--,--,--,90.2655,NHSLTOT Index
05/27/2014 08:30,US,579),,Durable Goods Orders,Apr,--,--,--,--,91.1504,DGNOCHNG Index
05/27/2014 08:30,US,580),,Durables Ex Transportation,Apr,--,--,--,--,72.9204,DGNOXTCH Index
05/27/2014 08:30,US,581),,Cap Goods Orders Nondef Ex Air,Apr,--,--,--,--,56.6372,CGNOXAI% Index
05/27/2014 08:30,US,582),,Cap Goods Ship Nondef Ex Air,Apr,--,--,--,--,55.7522,CGSHXAI% Index
05/27/2014 09:00,US,583),,House Price Index MoM,Mar,--,--,--,--,67.2566,HPIMMOM% Index
05/27/2014 09:00,US,584),,House Price Purchase Index QoQ,1Q,--,--,--,--,24.7788,HPI PURQ Index
05/27/2014 09:00,US,585),,S&P/CS 20 City MoM SA,Apr,--,--,--,--,21.2389,SPCS20SM Index
05/27/2014 09:00,US,586),,S&P/CS Composite-20 YoY,Apr,--,--,--,--,46.9027,SPCS20Y% Index
05/27/2014 09:00,US,587),,S&P/CaseShiller Home Price Index NSA,Apr,--,--,--,--,53.9823,SPCS20 Index
05/27/2014 10:00,US,588),,Consumer Confidence Index,May,--,--,--,--,95.5752,CONCCONF Index
05/27/2014 10:00,US,589),,Richmond Fed Manufact. Index,May,--,--,--,--,69.0265,RCHSINDX Index
05/27/2014 10:30,US,590),,Dallas Fed Manf. Activity,May,--,--,--,--,62.8319,DFEDGBA Index
05/28/2014 07:00,US,591),,MBA Mortgage Applications,23-May,--,--,--,--,92.3077,MBAVCHNG Index
05/29/2014 08:30,US,592),,GDP Annualized QoQ,1Q S,--,--,--,--,96.4602,GDP CQOQ Index
05/29/2014 08:30,US,593),,GDP Price Index,1Q S,--,--,--,--,77.1681,GDP PIQQ Index
05/29/2014 08:30,US,594),,Core PCE QoQ,1Q S,--,--,--,--,67.5221,GDPCPCEC Index
05/29/2014 08:30,US,595),,Personal Consumption,1Q S,--,--,--,--,67.5221,GDPCTOT% Index
05/29/2014 08:30,US,596),,Initial Jobless Claims,24-May,--,--,--,--,98.2301,INJCJC Index
05/29/2014 08:30,US,597),,Continuing Claims,17-May,--,--,--,--,68.7611,INJCSP Index
05/29/2014 09:45,US,598),,Bloomberg Consumer Comfort,25-May,--,--,--,--,63.7168,COMFCOMF Index
05/29/2014 10:00,US,599),,Pending Home Sales MoM,Apr,--,--,--,--,75.2212,USPHTMOM Index
05/29/2014 10:00,US,600),,Pending Home Sales YoY,Apr,--,--,--,--,23.8938,USPHTYOY Index
05/30/2014 08:30,US,601),,Personal Income,Apr,--,--,--,--,84.9558,PITLCHNG Index
05/30/2014 08:30,US,602),,Personal Spending,Apr,--,--,--,--,84.9558,PCE CRCH Index
05/30/2014 08:30,US,603),,PCE Deflator MoM,Apr,--,--,--,--,7.07965,PCE DEFM Index
05/30/2014 08:30,US,604),,PCE Deflator YoY,Apr,--,--,--,--,34.5133,PCE DEFY Index
05/30/2014 08:30,US,605),,PCE Core MoM,Apr,--,--,--,--,59.469,PCE CMOM Index
05/30/2014 08:30,US,606),,PCE Core YoY,Apr,--,--,--,--,37.1681,PCE CYOY Index
05/30/2014 09:00,US,607),,ISM Milwaukee,May,--,--,--,--,30.0885,MAPMINDX Index
05/30/2014 09:45,US,608),,Chicago Purchasing Manager,May,--,--,--,--,79.646,CHPMINDX Index
05/30/2014 09:55,US,609),,Univ. of Michigan Confidence,May F,--,--,--,--,92.9204,CONSSENT Index
06/02/2014 08:58,US,610),,Markit US PMI Final,May,--,--,--,--,7.9646,ECONMUSF Index
